image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5585.JPG,IMG_5603.JPG,4000,4000,4000,447,348,0.7785234899328859,19.25018190619241,0.43476885791762643,0.36122526192932963,0.30750843217404855,0.9951583826420733,"[[-1.7728608647317948e-08, 1.7134069282158527e-06, -0.0008393524626268717], [2.712263994337047e-06, -1.8040673691747594e-07, -0.010525689199296808], [-0.001401516997742324, 0.008462441622781817, 1.0]]"
IMG_5585.JPG,IMG_5607.JPG,4000,4000,4000,283,181,0.6395759717314488,46.293348487345156,0.5401213821107785,0.3226371614058366,0.2660914665891843,0.9408079527907033,"[[-1.7525915454631614e-08, 1.7275273825141274e-06, -0.0008287671031012356], [1.6078733775742324e-06, -4.5348625498657033e-10, -0.0059276063070285365], [-0.000818773369934949, 0.003903397395831961, 1.0]]"
IMG_5585.JPG,IMG_5612.JPG,4000,4000,4000,268,174,0.6492537313432836,50.34389540303524,0.6423880375001896,0.36992621520386987,0.29547317894749836,0.990500978493329,"[[4.89587509972376e-08, 1.387429056302257e-06, -0.0008149846850334146], [1.0938259919996115e-06, 6.398682279588988e-08, -0.0034366694418406763], [-0.0005852369126736236, 0.0017222103195410276, 1.0]]"
IMG_5585.JPG,IMG_5617.JPG,4000,4000,4000,241,153,0.6348547717842323,78.56013441923025,0.5728297411750054,0.3670565860949926,0.35468291970366567,0.9876860457509267,"[[5.075268131053886e-08, 1.1942269178541515e-06, -0.0007160421766070227], [1.0121514094380567e-06, 7.781089620757477e-08, -0.0027124098974069307], [-0.0005931506716557333, 0.0011642616437782577, 1.0]]"
IMG_5585.JPG,IMG_5620.JPG,4000,4000,4000,226,146,0.6460176991150443,88.82087618267454,0.3944024567399729,0.25602239114076375,0.23544055647809542,0.9043888188253008,"[[1.65869994954254e-07, 1.1194437530654196e-06, -0.0008280456364294923], [6.570298401887571e-07, 7.589643189434868e-08, -0.0020010325735142546], [-0.0003891370735943457, 0.0005859793934128028, 1.0]]"
IMG_5585.JPG,IMG_5626.JPG,4000,4000,4000,187,125,0.6684491978609626,66.61455517628816,0.5391143419964177,0.376186255445683,0.38126104665535326,0.9841996252458627,"[[7.74743812709797e-08, 1.0995852675597169e-06, -0.0006941636580371009], [9.521423824361908e-07, 8.043827139167963e-08, -0.00216221454263584], [-0.0005927151097172408, 0.0006796920078051444, 1.0]]"
IMG_5585.JPG,IMG_5632.JPG,4000,4000,4000,162,105,0.6481481481481481,94.36097057246192,0.5889296257436729,0.34867968714710884,0.3123982498920671,0.9674763432002234,"[[1.0632479789067998e-07, 1.0659657656380151e-06, -0.0007139464382832711], [7.383164271839034e-07, 1.2245115985706466e-07, -0.0017997270012420276], [-0.00048737678887955606, 0.0003526241416106134, 1.0]]"
IMG_5585.JPG,IMG_5637.JPG,4000,4000,4000,173,105,0.6069364161849711,90.08984216466777,0.6055924156767152,0.2988259737049333,0.2344622679288175,0.9499315138261168,"[[2.3346488887354375e-08, 1.2830271704927135e-06, -0.0007756705087732149], [1.0596604636802973e-06, 9.160605344147842e-08, -0.0023509030233638834], [-0.0006466815165337982, 0.00071334840512756, 1.0]]"
IMG_5585.JPG,IMG_5642.JPG,4000,4000,4000,144,84,0.5833333333333334,82.57697852840677,0.6708807453347416,0.3188542392722202,0.24922259126712068,0.9670803792649664,"[[-1.6947014718979377e-07, 1.287885279887544e-06, -0.000595899646366261], [1.6319280664285478e-06, 9.067385724336196e-08, -0.003232381403176829], [-0.0010752312862621065, 0.0015135063457436307, 1.0]]"
IMG_5585.JPG,IMG_5646.JPG,4000,4000,4000,170,103,0.6058823529411764,89.55258684432185,0.6791035911292462,0.3741577015023053,0.354623667245567,0.9821380907969421,"[[-3.811356104032594e-07, 1.231599402827986e-06, -0.00021108855211865373], [1.834538272042257e-06, 3.040403225437408e-07, -0.0038701938217742993], [-0.0012754585931849987, 0.0019450776827684981, 1.0]]"
